,content,time,forward,comment,like,VIP,link
50,卢森堡首相贝泰尔携夫人今抵北京访华。这“夫人”太有特点，欢迎仪式怎么介绍呢？是个问题。绝无歧视问题，只是在传统国人看来，还是难以接受的。至少，会成为谈资。网页链接​​​,19-4-14 21:46,0,0,3,1,1
51,卢森堡首相贝泰尔先生携其先生访华，我也觉得挺愁人的，到底怎么播？！  ​​​,19-4-14 20:27,3,6,2,1,0
52,卢森堡首相贝泰尔携夫人今天抵达北京，开始对华访问，替一些媒体发愁…怎么报道…曾经， 卢森堡首相被问到想对反同者说什么的时候回答:“我没有选择成为同性恋，反对同性恋却是他们的选择。我没有选择成为什么，但是至少 我也需要被体谅，我也有权利，就像他们每个人一样。”从没有奢求这个社会能够完全接受、支持同性恋甚至是LGBTQIA这个群体，这连一些同性恋合法的国家都做不到 更何况当下中国，但是请给予尊重，这也说明中国越来越开放！长沙·河西大学城,19-4-14 20:48,0,3,8,1,1
53,不是今年的新鲜事卢森堡首相贝泰尔携夫人今抵北京访华。这“夫人”太有特点，欢迎仪式怎么介绍呢？是个问题。绝无歧视问题，只是在传统国人看来，还是难以接受的。 ​​​,19-4-14 23:04,0,3,5,0,0
54,这也太亮眼了吧[惊讶]卢森堡首相贝泰尔携夫人今天抵京，开始对华访问，想必新闻联播人民日报新华社那些媒体该发愁了。是真的吗？​​​,19-4-15 00:46,0,0,0,0,0
55,卢森堡首相贝泰尔携夫人今天抵京，开始对华访问。不知道，这位夫人每月为了保养花多少💰 ​​​,19-4-15 01:11,0,6,4,0,0
56,#卢森堡首相携夫人抵京##微博法律大讲堂#【难题来了】听说，卢森堡首相贝泰尔携夫人今天抵京，开始对华访问，愁死新闻联播人民日报新华社那些官媒了吧，报还是不报？走着瞧！图二是平时的装扮，图一是对外活动的盛装亮相。 ​  ​​​,19-4-15 05:57,0,2,0,0,1
57,"紧急通知新华医院崇明分院: 昨天凌晨二点十三分，二十三名男女生感染H7N9病毒死亡，最大的35岁, 最小的1岁，参与抢救的医生已被隔离，中央1台电视新闻己播岀，暂时别吃香蕉，特别是南汇8424的香蕉，南汇已经有13167个已感染。收到马上发给你关心的人。为了您的健康。都是打的催熟剂害人啊！，少买香蕉吃。帮别人等于帮自己！",19-4-11 10:09,0,12,0,0,0
58,邯郸电视台新闻主播，工作中突遇心梗，当即死亡。视频是她最后一刻的刹那。年仅26岁！一点征兆都没有，生命只在一瞬间！期货修道院的微博视频​​​,19-4-6 19:51,6,8,44,1,1
59,一个感染艾滋病患者的聊天记录。艾滋病病毒感染者和艾滋病人2018年第2季度在中国新发现40104例，其中性传播占93.1%。生而为人，请你善良！ ​​​,19-4-8 12:45,495,822,3631,1,0
60,埃航失事客机黑匣子已找到，这是自动记录仪录下的最后10秒钟 ！活着就是最大的幸运。隋云涛的微博视频​​​,19-3-16 01:00,3,8,5,0,1
61,网友爆料：这是今天发生在上海宝山同济高架的事故，出租车恶意别停大货车造成大货车驾驶员当场死亡，后面紧跟着另外一辆同样的货车也是钢管惯性滑出驾驶员当场死亡，强烈谴责出租车司机。搞笑扒哥的秒拍视频​​​,19-4-4 19:32,13,17,5,0,1
62,#埃航失事或因鸟类撞击导致#【珍惜拥有，活在当下】埃航失事客机🙏黑匣子已找到，这是自动记录仪录下的最后10秒钟……听到人们濒死的惨叫声深感生命的脆弱与无常。珍惜拥有，活在当下。把每一天当成最后一天去活，勿以善小而不为，用合乎天道、“具体而微”的言行举止，为这个世界持续带去正面的影响❤️美商婕斯-大中华区招商V的秒拍视频,19-4-4 19:12,7,12,14,0,1
63,埃航坠机最后的时刻，哀嚎一声。生命有时候就是这么脆弱，明天怎么样谁也不知道。活在当下包笑的秒拍视频​​​,19-3-13 10:03,11,20,43,0,1
64,【阿姆斯壮】CCTV中央七套，主要是以军事、农业为主的频道。初看上去，军事农业这两个领域风马牛不相及， 美国间谍监听中国，每天定时看央视7套，辞职后养猪变亿万富翁 做事认真的重要性网页链接​​​,19-3-28 19:20,1,1,0,0,1
65,🤖✨美国间谍看中国电视中央七套军事农业频道后辞职种田变亿万富豪！该美国富豪直言，是中国电视教会了他立体养殖成为富豪。美国拉岗州居民加特课原是一名资深对华研究员，也就是间谍，他的工作就是专门看中国中央七套军视农业频道，希望能从中研究出中国的军事发展。但万万没想到其中竞有农业节目，自此他迷上了农业节目，为了能实践节目中的农业技术，他辞去了间谍工作买下一个小农场，开始进行立体化农业养值，现在经过他五年奋斗，资产以超亿元，成为间谍中的传奇……,19-3-25 18:05,0,0,0,0,0
66,#实习生#苏州寒山寺招聘和尚！ ​​​,19-3-29 17:37,4,1,2,0,1
67,小妹妹！你是怎么做到的？ 【搞笑】 ​​​​,19-3-23 12:40,181,1061,2843,1,0
68,好牙医在宁波超话#埃航考虑保留坠机现场作永久纪念##埃航黑匣子数据成功提取#生命在灾难面前是如此的脆弱，最后九秒，那惨叫声，撕心裂肺，希望以后不要再有空难发生🙏🙏🙏 ​牙医在宁波的秒拍视频​​​,19-3-17 13:16,8,12,59,0,1
69,今日在辽宁省大连市中山公园发了一件让人心痛的事，一位天真无邪的小女孩儿，死在了那里。璐璐的爱人是七郎的微博视频​​​,19-3-2 19:13,2,17,19,0,1
70,十天前，当地民众己觉察到有爆炸可能，但当地公安局却以传播谣言抓人？截至目前，江苏响水化工厂大爆炸，已导致64人死亡、94人重伤，近700人受伤的严重后果。网页链接​​​,19-3-24 23:49,1,17,6,1,1
71,埃塞俄比亚空难（波音737—8max飞机）海员小杨的微博视频​​​,19-3-22 16:27,0,0,1,1,1
72,"埃航失事客机黑匣子已找到,这是自动记录仪录下的最后10秒钟…人们濒死的惨叫声，人人惊恐失声大叫，人活着努力就好，不留遗憾活着就是最大的幸运,没那么多的事和人值改日呗的秒拍视频​​​",19-3-16 11:20,7,10,19,0,1
0,惊现注胶的​​​,19-3-19 11:42,7,94,163,1,0
1,#江苏盐城化工厂爆炸#  哎 ！发完这条我睡觉了，不和渣浪员工一起加班了 ，无奈！ ​​​,19-3-21 22:10,6,22,49,0,0
2,3月21日下午14时，江苏盐城市一化工厂发生爆炸事故，截止下午7时事故已造成死亡6人，重伤30人。爆炸发生的工厂为江苏天嘉宜化工有限公司。曾被当地环保局行政处罚过6次。视频-江苏盐城化工厂爆炸：涉事企业两年曾被行政处罚6次​​​,19-3-22 08:54,0,1,4,0,1
3,埃航失事客机黑匣子已找到，这是自动记录仪录下的最后10秒钟……人们濒死的惨叫声，活着就是最大的幸运。没那么多的事和人值得你去计较，人赤祼祼的来到这个世界，也赤裸裸的离开，保持一份好心情，去见你想见的人，去做你想做的事。趁你还未人还在的时候。以为来日方长什么都有机会，其实人生是减法，见一面少一面。不要给自己留遗憾，好好爱家人 好好爱自己。中山·横栏镇牧牛人石头的秒拍视频,19-3-18 21:05,1,3,0,0,1
4,埃航失事客机🙏🙏🙏黑匣子已找到，这是自动记录仪录下的最后10秒钟……人们濒死的惨叫声……活着就是最大的幸运，没那么多的事和人值得你去计较，人赤祼祼的来到这个世界，也赤裸裸的离开，保持一份好心情，去见你想见的人，去做你想做的事，趁阳光正好，趁微风不噪，好好爱自己，好好爱你爱的人，珍惜眼前.....竞彩老梁2串1的秒拍视频,19-3-21 08:42,1,5,7,1,1
5,埃航失事客机黑匣子已找到，这是自动记录仪录下的最后10秒钟……人们濒死的惨叫声！多么的撕心裂肺！多么的绝望声！听得好心碎！🙏🙏🙏……活着就是最大的幸运，没那么多的事和人值得你去计较，人赤祼祼的来到这个世界，也赤裸裸的离开，保持一份好心情，去见你想见的人，去做你想做的事，趁阳光正好，趁微风不噪🙏🙏🙏花茂莹的秒拍视频,19-3-20 14:33,6,18,38,1,1
6,好恐怖😱埃航失事客机黑匣子已找到，这是自动记录仪录下的最后10秒钟……机上8位遇难中国人只有两位投了商业保险懂保险的人太少了有人说人都已经走了要钱有什么用但他的父母需要养老他的孩子需要读书房贷需要继续交欠的贷款一分都不能少投保是一份责任，是一份爱也是给家人一个经济保障这就是保险的功能与意义❤人生无常，意外和风险不知何时降临请珍惜每一天🌞🙏香港·红磡香港保险AXA安盛Coco的秒拍视频,19-3-18 23:24,0,7,6,1,1
7,武汉第一人民医院发生患者家属持刀挟持医生，女特警化装成女护士送水，突然间挥枪🔫 击毙该家属。网页链接​​​,19-3-19 11:52,0,4,0,1,1
8,#埃塞俄比亚航空飞机坠毁#空难视频  ​​​拉吧喇叭的微博视频​​​,19-3-19 08:17,0,2,2,0,1
9,↑今天，武汉第一人民医院发生患者家属持刀挟持医生，女特警化装成女护士送水，突然间挥枪🔫 当场击毙该家属。网页链接​​​,19-3-18 19:19,8,24,7,0,1
10,↑今天，武汉第一人民医院发生患者家属持刀挟持医生，女特警化装成女护士送水，突然间挥枪🔫 当场击毙该家属。网页链接​​​,19-3-18 19:56,1,3,1,0,1
11,↑今天，武汉第一人民医院发生患者家属持刀挟持医生，女特警化装成女护士送水，突然间挥枪🔫 当场击毙该家属。网页链接​​​,19-3-18 23:12,1,2,1,0,1
12,埃塞俄比亚航空班机，157人全部罹难最后关头，飞机堕下，震惊全球当您听到机内所有人的呼喊声😭😭😭比你想像中更伤心欲绝   安息🙏🙏🙏#香港##埃航坠毁客机8名中国乘客遇难#香港保险AXA安盛Coco的微博视频​​​,19-3-18 23:24,5,49,115,1,1
13,文章陈妍希双双出轨! 马伊琍陈晓忍无可忍要离婚? 网友感叹：贵圈真乱# 文章##陈妍希#网页链接​ ​​​,19-3-18 16:05,0,1,1,0,1
14,埃航最后十秒，心痛！愿以后不再有空难猪猪只想睡个好觉的秒拍视频​​​,19-3-18 10:23,17,0,53,0,1
15,空难飞机的最后五秒。。。珍惜身边的每一个人善待遇见！亚洲电视何镇宇的秒拍视频​​​,19-3-16 11:52,17,14,45,1,1
16,#埃航坠毁客机8名中国乘客遇难#网传这是埃航失事客机黑匣子自动记录仪录下的最后10秒钟……人们濒死的惨叫声🙏🙏🙏FU一然先生的秒拍视频​​​,19-3-17 00:01,0,3,2,0,1
17,#安阳草根#微博分享～埃塞俄比亚客机失事前，客机内部最后视频爆光...。安阳草根的微博视频​​​,19-3-18 08:48,1,2,5,1,1
18,埃塞俄比亚航空失事客机自动记录仪下的最后10秒钟：何建钦的秒拍视频​​​,19-3-17 16:15,0,2,3,0,1
19,埃航失事客机黑匣子已找到，这是自动记录仪录下的最后10秒钟……乘客绝望的叫声[流泪]那一刻除了生死，什么都不重要了。用户5474940405的秒拍视频​​​,19-3-17 22:39,4,3,5,0,1
20,网传一段坠机前视频曝光！希望以后永远不要发生此事了🙏🙏🙏愿逝者安息！视频转发自网络，看样子不是埃航视频小金养生馆的微博视频​​​,19-3-17 22:32,46,137,489,0,1
21,网传一段坠机前视频曝光！希望以后永远不要发生此事了🙏🙏🙏愿逝者安息！视频转发自网络，看样子不是埃航视频小金养生馆的微博视频​​​,19-3-17 22:32,46,137,489,0,1
22,埃航失事客机黑匣子已找到，这是自动记录仪录下的最后10秒钟……人们濒死的惨叫声，活着就是最大的幸运，没那么多的事和人值得你去计较，人赤祼祼的来到这个世界，也赤裸裸的离开，保持一份好心情，去见你想见的人，去做你想做的事，趁阳光正好，趁微风不噪，趁你还未老。太原·迎泽西大街欣满翌足的秒拍视频,19-3-15 19:51,0,0,4,0,1
23,埃航失事客机黑匣子已找到，这是自动记录仪录下的最后10秒钟……人们濒死的惨叫声活着就是最大的幸运，没那么多的事和人值得你去计较，人赤祼祼的来到这个世界，也赤裸裸的离开...保持一份好心情，去见你想见的人，去做你想做的事，趁阳光正好，趁微风不噪，趁你我还未老……沁阳·太行街区一世放荡不羁的秒拍视频,19-3-17 17:49,1,3,3,0,1
24,🎈 埃航失事客机黑匣子已找到，这是自动记录仪录下的最后10秒钟……人们濒死的惨叫声，多么恐惧和绝望😭……活着就是一种幸运，保持一份好心情，去见你想见的人，去做你想做的事，有梦想就尽力去实现！或许这辈子找不到陪自己走下去的人！有一份事业可以一直经营下去也是一种陪伴🐣深圳·华强商业圈WJ小宇的秒拍视频,19-3-17 23:32,11,16,27,0,1
25,失事坠毁的埃航客机波音737——8被公路上的汽车前视监控录像全程记录了下来现发给大家看看。画家詹黎明的微博视频​​​,19-3-17 07:02,5,14,13,0,1
26,埃航坠机落地瞬间……雪神99的秒拍视频​​​,19-3-15 02:06,2,0,1,0,1
27,埃航坠机最后十秒，人生很短，保持一份好心情，去见你想见的人、去做你想做的事、珍惜在乎你的人，一辈子真的很短🙏陈平pingchen的秒拍视频​​​,19-3-15 15:55,2,2,5,0,1
28,埃航坠落前视频，人们的惨叫声这是得多绝望啊冰哥是大王的秒拍视频​​​,19-3-17 07:27,0,6,2,0,1
29,埃航失事客机黑匣子已找到，这是自动记录声音重播，真实反映人在死亡前的绝望尖叫，痛心。逝者安息🙏招财近兔920的秒拍视频​​​,19-3-17 23:11,6,20,33,1,1
30,埃航坠毁前最后两分钟。目前普遍认为的失事原因是人机对抗说，希望官方可以给公众一个真实答案，而不是为了利益而掩饰答案，给死者家属一个交待，逝者安息。一只熊宝888的微博视频​​​,19-3-15 09:45,2,3,2,0,1
31,网传一段坠机前视频曝光！希望以后永远不要发生此事了🙏🙏🙏愿逝者安息！视频转发自网络，看样子不是埃航视频小金养生馆的微博视频​​​,19-3-17 22:32,46,137,489,0,1
32,埃塞俄比亚空难，最后10秒……世事无常，人永远不知道哪次不经意的再见，就真的不会再见了。所以，珍惜眼前人，好好爱家人，爱自己，多一份包容，多一点耐心，多一些理解和陪伴，善待遇见的每一个人，没事儿多出来聚聚……大行哥啊Launch_Track_horizon的秒拍视频​​​,19-3-15 18:04,3,2,8,0,1
33,埃航失事客机黑匣子已找到，这是自动记录仪录下的最后10秒钟……人们濒死的惨叫声！157人全部遇难……chi到了千年的秒拍视频​​​,19-3-17 14:52,0,5,0,1,1
34,#埃航坠机#坠机疑似最后片段....乘客舱.....不知是否真实奢车志的秒拍视频​​​,19-3-12 12:55,7,25,30,1,1
35,埃航失事客機黑匣子已找到，記錄儀錄下的最後10秒鐘…機上乘客的慘叫聲[流淚]……活著就是最大的幸運，沒那麼多的事和人值得你去計較，世事無常，保持一份平常心，明是非，懂感恩！去見你想見的人，去愛你想愛的人，去做你想做的事，趁陽光正好，趁微風不噪、趁你還擁有生命⋯⋯珍惜！华美源布艺布鲜森的秒拍视频,19-3-16 10:06,2,9,15,0,1
36,我上传了一个视频 埃航失事客机🙏黑匣子已找到，这是自动记录仪录下的最后10秒钟……人们濒死的惨叫声！……活着就是最大的幸运，没那么多的事和人值得你去计较。人赤祼祼的来到这个世界，也赤裸裸的离开。保持一份好心情，去见你想见的人，去做你想...网页链接​​​,19-3-17 16:20,0,0,2,0,1
37,#Joyの碎碎念#埃航失事客机黑匣子已找到，这是自动记录仪录下的最后10秒钟……人们濒死的惨叫声活着就是最大的幸运，没那么多的事和人值得你去计较，人赤祼祼的来到这个世界，也赤裸裸的离开，保持一份好心情，去见你想见的人，去做你想做的事，趁阳光正好，趁微风不噪，趁你我还未老……因为谁也不知道明天和意外哪个先到……梓佟萱语的秒拍视频,19-3-16 12:53,0,9,1,0,1
38,#埃航正考虑保留坠机现场作为永久纪念#确定是目击者拍下的 埃塞俄比亚空难最后一分钟吗？🙏🙏🙏2018届毕业的金先生的微博视频​​​,19-3-17 09:29,6,11,34,0,1
39,#埃塞俄比亚客机失事#愿波音被制裁，愿空难者安息。网传机舱内部最后的视频，大人和小孩惊恐万分哭声一片。军武季的微博视频​​​,19-3-16 23:54,26,43,90,1,1
40,埃航失事客机黑匣子已找到，这是自动记录仪录下的最后10秒钟……人们濒死的惨叫声确认中？设计缺陷，硬件问题！软件弥补？补好了，谁敢坐？？？波音公司要赔偿一切损失，飞机召回，还有赔命了！其他免谈比如汽车设计时，偶尔会跑偏的，需要纠正，现在靠软件自动纠正，用软件纠正安全吗？人工纠正会安全吗？你愿意买这辆车吗？你愿意坐这辆车吗？国内哪些美粹喷子呢，着实瞧不起这帮人，该喷不喷，拿自己命开玩笑！展望未来的夏天的秒拍视频,19-3-16 22:43,0,5,3,0,1
41,【#埃航坠机事故追踪#事故现场短暂开放：没有一件完整的、能看出形状的东西】目前事故现场的挖掘救援行动已经结束，对黑匣子的解读工作正在进行。埃塞俄比亚空难最后二分钟视频和地面车辆留下的空难落地镜头。火勺看点的微博视频​​​,19-3-13 16:20,30,71,98,0,1
42,埃航最后的时刻，机上乘客撕心裂肺的尖叫声太真实了。#埃塞俄比亚客机失事#爱学习斯坦的微博视频​​​,19-3-15 20:48,6,11,6,0,1
43,埃航最后10秒，珍惜生命。愿逝者安息。硕硕小李111的秒拍视频​​​,19-3-16 18:39,1,2,16,0,1
44,埃航失事客机黑匣子已找到，这是自动记录仪录下的最后10秒钟……人们濒死的惨叫声……活着就是最大的幸运，没那么多的事和人值得你去计较，保持一份好心情，去见你想见的人，去做你想做的事，趁阳光正好，趁微风不噪，趁你还未老……造型师依朵的秒拍视频​​​,19-3-15 22:03,0,2,1,0,1
45,埃塞俄比亚空难最后三分钟视频。默哀！撕书无经的前卫帅爹的微博视频​​​,19-3-16 19:33,1,2,2,0,1
46,龙哥说事超话埃塞俄比亚空难最后二分钟视频。阿龙一说的微博视频​​​,19-3-14 20:31,45,25,7,1,1
47,中国企业财经超话【惊魂瞬间：埃塞俄比亚空难最后的最后一刻！】那惊心动魄的惨叫声，想想那些鲜活的生命，就在这一刻消失了🙏！我们在悲伤过后，也应该呼吁测查事故的真相，找出事故责任人，给世人一个完整的交代。从几次空难的结果看，波音737MA X哪里是什么空中客车，简 ​​​ ...展开,19-3-15 04:24,245,109,69,1,1
48,潜龙爆料幽默话题超话埃航失事客机黑匣子已找到，这是自动记录仪录下的最后10秒钟，人们濒死的惨叫声…，活着就是最大的幸运，没那么多的事和人值得你去计较，人赤祼祼的来到这个世界，也赤裸裸的离开，保持一份好心情，去见你想见的人，去做你想做的事，趁阳光正好，趁微风不噪，趁你我还未老……美丽人生，不枉此生！🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏#蛛网搜奇趣##蛛网搜奇趣话题##杭州##我的大余杭#​蛛网搜奇趣的秒拍视频,19-3-15 18:20,0,2,3,1,1
49,埃航最后10秒钟恬恬公主爹的秒拍视频​​​,19-3-15 18:46,0,2,1,0,1
50,埃航失事客机黑匣子已找到，这是自动记录仪录下的最后10秒钟，人们濒死的惨叫声，活着就是最大的幸运，没那么多的事和人值得你去计较。你就不能少吃点的秒拍视频​​​,19-3-15 19:42,0,1,1,0,1
51,埃航失事客机黑匣子已找到，这是自动记录仪录下的最后10秒钟，人们濒死的惨叫声！活着就是最大的幸运，没那么多的事和人值得你去计较和被影响情绪，人赤祼祼的来到这个世界，也赤裸裸的离开，保持一份好心情，去见你想见的人，去做你想做的事，不要在乎别人太多！趁阳光正好，趁微风不噪，趁你还未老！ ​​​ ...展开,19-3-15 16:30,9,18,32,1,0
52,埃塞尔比亚飞机空难竹妃纸巾飞哥的微博视频​​​,19-3-15 18:26,0,2,2,0,1
53,埃塞俄比亚空难实况乐观寸草心的秒拍视频​​​,19-3-14 17:22,38,19,11,1,1
54,#埃航坠机最后十秒的视频#埃航坠机最后十秒，活着就是最大的幸运，没那么多的事和人值得你去计较，人赤祼祼的来到这个世界，也赤裸裸的离开，保持一份好心情，去见你想见的人，去做你想做的事，趁阳光正好，趁微风不噪，活在當下，珍惜感恩.陈晓东杭州豪宅别墅董事长的秒拍视频​​​,19-3-13 22:43,7,15,73,1,1
55,埃塞俄比亚黑匣子视频，没有空中悬停，垂直起降，飞机很难有相对安全小猴苏西的微博视频​​​,19-3-13 12:56,1,6,0,0,1
56,🙏 🙏 🙏 埃航失事客机黑匣子已找到，这是自动记录仪录下的最后10秒钟……人们濒死的惨叫声🙏🙏🙏……活着就是最大的幸运，没那么多的事和人值得你去计较，人赤祼祼的来到这个世界，也赤裸裸的离开，保持一份好心情，去爱你想爱的人，去做你想做的事，趁阳光正好，趁微风不噪，趁你还未老！🙏 🙏 🙏 且行且珍惜……🙏 🙏 🙏新加坡·Holiday inn SingaporeO常美的秒拍视频,19-3-15 11:02,1,4,2,0,1
57,胆小勿看，埃航飞机最后一分钟！正能量8341老兵的微博视频​​​,19-3-14 19:35,10,8,9,1,1
58,埃塞俄比亚客机失事前客机内最后的视频曝光！！田露2019的微博视频​​​,19-3-15 22:56,10,18,42,1,1
59,分享视频张林1020的微博视频​​​,19-3-13 16:16,2,3,2,0,1
60,埃航！看着揪心爱啃梨boss的颜汐诺的微博视频​​​,19-3-15 21:54,1,4,1,0,1
61,埃塞俄比亚航空302号航班坠毁视频#央视新闻微直播##埃塞俄比亚客机失事##埃塞俄比亚航空一飞机坠毁#次奥的四声音的秒拍视频​​​,19-3-13 23:06,3,3,5,0,1
62,埃航波音737航班空难视频#愿逝者安息🙏#畅问旅游咨询的微博视频​​​,19-3-14 19:13,1,0,1,0,1
63,目击者回忆客机坠毁瞬间，机舱一片混乱黑匣子记录当时情景吃鸡搞笑视频的秒拍视频​​​,19-3-15 13:00,5,29,71,0,1
64,当时这些人得多无助，多害怕呀#坠毁客机黑匣子已找到##埃航坠毁客机8名中国乘客遇难#北方妹子阿飞的微博视频​​​,19-3-15 09:44,3,12,15,0,1
65,埃航失事客机黑匣子已经找到，这是记录仪记录的10秒钟，人们濒死的惨叫声！逝者安息。埃航失事客机黑匣子已经找到，这是记录仪记录的10秒钟，人们濒死的惨叫声！逝者安息。​​​,19-3-16 01:51,0,0,0,0,1
66,埃塞俄比亚空难最后二分钟眯眼h看世界的微博视频​​​,19-3-16 06:42,0,1,1,0,1
67,狂犬病，发病就没救了，太可怕了#广州要求学校负责人与学生共餐#电气技术控的微博视频​​​,19-3-16 07:45,5,28,4,1,1
68,埃航失事客机黑匣子已找到，这是自动记录仪录下的最后10秒钟……人们濒死的惨叫声娜姐·遗失的Soul的秒拍视频​​​,19-3-16 09:20,2,5,10,0,1
69,埃塞俄比亚航空的最后视频。。。唉#埃塞俄比亚客机失事#不飞的耶稣的微博视频​​​,19-3-13 23:24,3,3,3,0,1
70,#埃塞俄比亚客机失事#你们留下的最后的声音  你们该多绝望😰Nico遇见Annie-泰国素万招代理的微博视频​​​,19-3-14 13:26,1,4,2,1,1
71,这……这……这是埃塞俄比亚航空空难的那个吗？？？好恐惧啊#埃塞俄比亚客机失事#逝者安息🙏王旭东同学的秒拍视频​​​,19-3-13 23:24,1,14,17,1,1
72,心痛：女的出去打麻将把两岁的儿子锁在家中，孩子从二楼掉下去……绝望的老公提着儿子的身体质问女子...... ​​​,19-3-12 16:26,10,33,94,1,0
73,我国这些很“刚”的记者（近年大事件）英雄们我国记者也应该被铭记！！ ​​​,19-3-16 11:26,15000.0,1643,8198,1,0
74,#埃塞俄比亚客机失事#勇敢的G阳阳的微博视频​​​,19-3-15 20:51,1,2,0,0,1
75,为然心语超话朋友们请看…埃塞俄比亚失事前两分钟的视频。文/为然2019.3.16人生的长河-的微博视频​​​,19-3-16 06:40,1,6,9,1,1
76,#埃塞俄比亚客机失事#直接爆炸勇敢的G阳阳的微博视频​​​,19-3-15 20:51,1,9,1,0,1
77,埃航失事客机黑匣子已找到，这是自动记录仪录下的最后10秒钟……非正常金融研究院的秒拍视频​​​,19-3-16 11:20,4,18,62,0,1
78,埃航失事客机黑匣子已找到，这是自动记录仪录下的最后10秒钟……人们濒死的惨叫声[惊恐]。活着就是最大的幸运，没那么多的事和人值得你去计较！人赤祼祼的来到这个世界，也赤裸裸的离开，保持一份好心情，去见你想见的人，去做你想做的事，趁阳光正好，趁微风不噪，趁你还未老！天津卫老梁的秒拍视频​​​,19-3-15 23:42,5,5,15,1,1
79,"手机视频:埃塞俄比亚航空坠机事故最后两分钟,乘客手机拍摄视频曝光#埃塞俄比亚客机失事##手机视频##空难##空难##最后一天##摩友会网红媒体#2019年3广州招聘网络主播网红模特演艺赐的秒拍视频​​​",19-3-16 10:29,9,12,19,0,1
80,遇见不良商家，虾爬子竟然注胶了​​​,19-3-12 21:02,27,443,770,1,0
81,埃航失事客机黑匣子已找到，这是自动记录仪录下的最后10秒钟……人们濒死的惨叫声。活着就是最大的幸运。没那么多的事和人值得你去计较。人赤祼祼的来到这个世界。也赤裸裸的离开，保持一份好心情。去见你想见的人。去做你想做的事。趁你还未老。人还在的时候。以为来日方长什么都有机会。 ​​​查看图片...展开,19-3-15 12:56,21,4,11,1,1
82,埃航黑匣子最后的视频？#埃航坠毁客机8名中国乘客遇难##埃塞俄比亚客机失事#倬程巫鹏飞的秒拍视频​​​,19-3-15 12:45,2,5,4,0,1
83,娱民视界超话超人娱乐快报超话时尚兔超话@时尚兔埃航失事客机黑匣子已找到，这是自动记录仪录下的最后10秒钟，人们濒死的惨叫声🙏🙏；人赤祼祼的来到这个世界，也赤裸裸的离开...生命太短，没留时间给遗憾。若不是终点，请微笑一直向前娱民视界A的秒拍视频​​​,19-3-15 15:21,3,2,10,1,1
84,埃航失事客机黑匣子已找到，这是自动记录仪录下的最后10秒钟……人们濒死的惨叫声活着就是最大的幸运，没那么多的事和人值得你去计较，人赤祼祼的来到这个世界，也赤裸裸的离开，保持一份好心情，去见你想见的人，去做你想做的事，趁阳光正好，趁微风不噪，趁你我还未老……夜上海SS的秒拍视频​​​,19-3-15 13:21,1,3,8,1,1
85,埃航失事的最后10秒，旅客们的叫声凄惨无助，黑匣子已经找到，明天和意外哪个会先来……还是珍惜眼前人比较重要行走的Aphrodisiac的秒拍视频​​​,19-3-15 12:58,0,6,1,0,1
86,埃塞俄比亚飞机坠落过程@风水师刘铁卿@风水师王德应日月自在-王虎应的秒拍视频​​​,19-3-14 13:23,5,3,5,1,1
87,#埃塞俄比亚客机失事#埃塞俄比亚空难实录_太可怕了_丧失菌菌的微博视频​​​,19-3-14 13:42,0,0,0,1,1
88,这是1⃣️个乘客用手机拍摄到，埃塞俄比亚空难最后一刻的珍贵视频。此时飞行员刚刚宣布他们已经完全失去飞机✈️ 的控制权了，面临最后死亡的几分钟，伱会怎么做，🙏所以回过头来想想，人生最大的幸福就是我们还活着。N依依一的微博视频​​​,19-3-14 18:43,0,0,1,0,1
89,有人说这是#埃塞俄比亚客机失事#最后两分钟的视频，有地面拍到的，也有机舱内拍到的，但不知真假中原渔夫的秒拍视频​​​,19-3-14 14:00,4,10,5,1,1
90,埃塞俄比亚的空难事件一下子夺走了157个生命，有多少个家庭破碎，其实人活着就已经很好了，干嘛计较那些所谓的得失！#埃塞俄比亚客机失事#愿所有的人都能健康平安，别辜负这一生Dylen_熙的秒拍视频​​​,19-3-14 23:29,1,0,4,1,1
91,埃塞俄比亚空难曝光#埃塞俄比亚客机失事##埃塞俄比亚航空一飞机坠毁#安娜情感说的微博视频​​​,19-3-15 09:27,10,18,34,0,1
92,埃塞俄比亚飞机失事——生命本无常，且行且珍惜！愿逝者安息🙏#埃塞俄比亚客机失事#关于明天和意外 不要留遗憾有爱的人有没做的事都要尽全力去热爱_ENOYout-的秒拍视频​​​,19-3-14 13:59,15,16,51,0,1
93,这是一个乘客用手机拍摄到，埃塞俄比亚空难最后一刻的珍贵视频。此时飞行员刚刚宣布他们已经完全失去飞机✈️ 的控制权了，面临最后死亡的几分钟，你会怎么做，🙏所以回过头来想想，人生最大的幸福就是我们还活着。🙏李小安0626的微博视频​​​,19-3-14 21:33,15,17,17,1,1
94,埃航客机失事最后1分钟#埃航坠毁客机8名中国乘客遇难##埃塞俄比亚客机失事#来往这看丶灵魂镜头的微博视频​​​,19-3-14 17:35,1,5,9,0,1
